task_name,ecr_image_uri,image_digest,image_ref_pinned,in_ecr,pushed_at,size_mb,language,category,repo,pass_at_8
apache-druid-16719,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-druid-16719,sha256:655a20585e9eaaf3e43b8e972d0eea1e16e241f7ae4a5d5c5afd2dfb516813eb,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:655a20585e9eaaf3e43b8e972d0eea1e16e241f7ae4a5d5c5afd2dfb516813eb,yes,2026-07-01 15:59:52.323000+00:00,889.8,java,Software Engineering,apache/druid,3/8
apache-flink-10242,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-flink-10242,sha256:38701667d93e3b1e2139c48b91ee0745b6003a66de6caa110e970fa1626db596,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:38701667d93e3b1e2139c48b91ee0745b6003a66de6caa110e970fa1626db596,yes,2026-07-01 14:21:02.039000+00:00,597.1,java,Software Engineering,apache/flink,0/8
apache-flink-15319,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-flink-15319,sha256:21189f51293cf4545489fed1a6bcdd849bb01736cbed654c8001510b8bead252,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:21189f51293cf4545489fed1a6bcdd849bb01736cbed654c8001510b8bead252,yes,2026-07-01 12:46:19.936000+00:00,872.0,java,Software Engineering,apache/flink,0/8
apache-flink-16221,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-flink-16221,sha256:3f0d6f06dc144d7f65b0e3efed87c3f4c69e832b09922c8ef040e3f9433084b2,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:3f0d6f06dc144d7f65b0e3efed87c3f4c69e832b09922c8ef040e3f9433084b2,yes,2026-07-01 14:26:53.335000+00:00,1027.4,java,Debugging and Repair,apache/flink,3/8
apache-flink-24003,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-flink-24003,sha256:bda8f2d55b2acb4fd9adfb57651b55c3b72ac786921b5b93956783d7496716e7,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:bda8f2d55b2acb4fd9adfb57651b55c3b72ac786921b5b93956783d7496716e7,yes,2026-07-01 12:50:59.773000+00:00,957.7,java,Software Engineering,apache/flink,0/8
apache-flink-24119,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-flink-24119,sha256:5678a2975b48c24f27d0f079d20c76d153d65309b4ba28056c5b4f16ab4ebf97,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:5678a2975b48c24f27d0f079d20c76d153d65309b4ba28056c5b4f16ab4ebf97,yes,2026-07-01 14:24:33.666000+00:00,777.0,java,Software Engineering,apache/flink,0/8
apache-flink-7614,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-flink-7614,sha256:4486ffe37012c128fa6ee7901dd6bd57642f1881806ff0b1b0d834d3a1e3d879,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:4486ffe37012c128fa6ee7901dd6bd57642f1881806ff0b1b0d834d3a1e3d879,yes,2026-07-01 12:45:47.880000+00:00,798.5,java,Debugging and Repair,apache/flink,0/8
apache-fory-2585,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-fory-2585,sha256:cbf8fc9a020a2842e691b2d8e2c803b87b214d46adaf0008b043de99e24284a8,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:cbf8fc9a020a2842e691b2d8e2c803b87b214d46adaf0008b043de99e24284a8,yes,2026-07-01 15:56:27.260000+00:00,948.2,rust,Data Processing and ETL,apache/fory,0/8
apache-geode-2571,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-geode-2571,sha256:d0f3b247f2e2917ce92316f79ffcb37e599ebe8e936be6d4617a01d62cd0e1f8,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:d0f3b247f2e2917ce92316f79ffcb37e599ebe8e936be6d4617a01d62cd0e1f8,yes,2026-07-01 12:48:19.303000+00:00,2039.4,java,Software Engineering,apache/geode,0/8
apache-gravitino-6009,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-gravitino-6009,sha256:4a0ee188fe6b8fd8b9b650181400211c2ef696f8641b111ee51dd3d6bb9c3074,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:4a0ee188fe6b8fd8b9b650181400211c2ef696f8641b111ee51dd3d6bb9c3074,yes,2026-07-01 14:19:08.159000+00:00,396.3,python,Software Engineering,apache/gravitino,0/8
apache-gravitino-6538,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-gravitino-6538,sha256:e419abfe20624586dbf3780f616af4dfb48734864f958bc63ee853a5d2ea410d,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:e419abfe20624586dbf3780f616af4dfb48734864f958bc63ee853a5d2ea410d,yes,2026-07-01 12:55:53.059000+00:00,1259.3,java,Software Engineering,apache/gravitino,2/8
apache-gravitino-7181,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-gravitino-7181,sha256:68dbcebd003379131a9fa95a3ac67b3c5643e8cbb10d6060bea3b1fa9622f4ec,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:68dbcebd003379131a9fa95a3ac67b3c5643e8cbb10d6060bea3b1fa9622f4ec,yes,2026-07-01 12:54:51.870000+00:00,1452.5,java,Software Engineering,apache/gravitino,3/8
apache-hbase-6722,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-hbase-6722,sha256:17b2bc7e8549fd4de84b279604d8282239c6488f68c9b35788d201e80e32abd4,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:17b2bc7e8549fd4de84b279604d8282239c6488f68c9b35788d201e80e32abd4,yes,2026-07-01 12:41:30.448000+00:00,657.3,java,Software Engineering,apache/hbase,0/8
apache-hudi-10344,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-hudi-10344,sha256:86d2d1e6b9850fcd07e7ae0fb77701fdf3dca117c47f8556d420b053ece00e88,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:86d2d1e6b9850fcd07e7ae0fb77701fdf3dca117c47f8556d420b053ece00e88,yes,2026-07-01 15:58:16.583000+00:00,730.6,java,Debugging and Repair,apache/hudi,0/8
apache-hudi-11265,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-hudi-11265,sha256:8d33e1d047367542858a6f0ba3658b91f428016a0882ceef9b109969d4153b90,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:8d33e1d047367542858a6f0ba3658b91f428016a0882ceef9b109969d4153b90,yes,2026-07-01 12:50:32.830000+00:00,954.1,java,Data Processing and ETL,apache/hudi,0/8
apache-iceberg-12591,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-iceberg-12591,sha256:138713e848dd96b9056f628568384da1899d841d0ff381e522a71d789541cfc3,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:138713e848dd96b9056f628568384da1899d841d0ff381e522a71d789541cfc3,yes,2026-07-01 14:24:16.958000+00:00,822.1,java,Security,apache/iceberg,4/8
apache-iceberg-9610,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-iceberg-9610,sha256:52c5d55622a0086dc599b744d69228d8d474b421af811d71f944f26878c4cbd3,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:52c5d55622a0086dc599b744d69228d8d474b421af811d71f944f26878c4cbd3,yes,2026-07-01 12:54:07.990000+00:00,1069.8,java,Software Engineering,apache/iceberg,0/8
apache-iggy-1897,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-iggy-1897,sha256:b4005481e0303e90d2c1036a7af7ca6c264b961320fa0085a9a5ce5fb699c8a8,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:b4005481e0303e90d2c1036a7af7ca6c264b961320fa0085a9a5ce5fb699c8a8,yes,2026-07-01 15:55:43.903000+00:00,491.5,go,Data Processing and ETL,apache/iggy,0/8
apache-iotdb-14315,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-iotdb-14315,sha256:36471f283ce7ee181a8ac59707788e2eb0bd7581d883c9e383503a7e7715f4e7,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:36471f283ce7ee181a8ac59707788e2eb0bd7581d883c9e383503a7e7715f4e7,yes,2026-07-01 16:44:33.681000+00:00,1952.1,java,Software Engineering,apache/iotdb,0/8
apache-kafka-14706,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-kafka-14706,sha256:3f4b7bad0d16bf58f63cd8aab0f877077e254f439b8f9bcf977f45e4f4ef32be,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:3f4b7bad0d16bf58f63cd8aab0f877077e254f439b8f9bcf977f45e4f4ef32be,yes,2026-07-01 12:41:53.488000+00:00,675.8,java,Software Engineering,apache/kafka,4/8
apache-kafka-15625,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-kafka-15625,sha256:ead3e8326001122059f6790300856058b53143098664a1afb97a14ff55747d88,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:ead3e8326001122059f6790300856058b53143098664a1afb97a14ff55747d88,yes,2026-07-01 15:59:30.705000+00:00,895.6,java,Software Engineering,apache/kafka,0/8
apache-kafka-7783,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-kafka-7783,sha256:62137bd63c0cc6aedb0f666f2186713e6f2ed62d755d4200830484b5d4782a4a,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:62137bd63c0cc6aedb0f666f2186713e6f2ed62d755d4200830484b5d4782a4a,yes,2026-07-01 12:49:19.855000+00:00,902.7,java,Debugging and Repair,apache/kafka,0/8
apache-kafka-7805,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-kafka-7805,sha256:cfbbeaf378e56a33a50b4e3385d90dcb713ce6f43c62a169b6a60aa20d6b1cc5,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:cfbbeaf378e56a33a50b4e3385d90dcb713ce6f43c62a169b6a60aa20d6b1cc5,yes,2026-07-01 12:44:23.097000+00:00,831.2,java,Debugging and Repair,apache/kafka,2/8
apache-kafka-8425,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-kafka-8425,sha256:8a19ee40b4239c3656639c543a7158ea9a427376d1c838275334e0b3bd3a3d25,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:8a19ee40b4239c3656639c543a7158ea9a427376d1c838275334e0b3bd3a3d25,yes,2026-07-01 12:47:17.215000+00:00,1170.3,java,Software Engineering,apache/kafka,0/8
apache-ozone-5941,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-ozone-5941,sha256:0bf421ec8ab303d3f39ed0f5e8e81cd55f954566890ccdc14d76f165be097d47,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:0bf421ec8ab303d3f39ed0f5e8e81cd55f954566890ccdc14d76f165be097d47,yes,2026-07-01 12:51:58.069000+00:00,880.2,java,Debugging and Repair,apache/ozone,4/8
apache-pulsar-22058,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-pulsar-22058,sha256:eb876849ddc6d34049a71ca6d25dbaee527cde7fa7c05b389c5b5e3b57d7af8e,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:eb876849ddc6d34049a71ca6d25dbaee527cde7fa7c05b389c5b5e3b57d7af8e,yes,2026-07-01 14:22:03.350000+00:00,615.2,java,Software Engineering,apache/pulsar,1/8
apache-pulsar-24089,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-pulsar-24089,sha256:ac727cd5c888fe5411354cfa0f5759cd8a42f76a676c3f2bcfd8d6d7c4bc4e09,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:ac727cd5c888fe5411354cfa0f5759cd8a42f76a676c3f2bcfd8d6d7c4bc4e09,yes,2026-07-01 12:49:22.812000+00:00,774.9,java,Debugging and Repair,apache/pulsar,4/8
apache-pulsar-24111,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-pulsar-24111,sha256:c2233278841b6fcaff19c2bbcfa22623280a0033783099c71c9e8f774e45eb55,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:c2233278841b6fcaff19c2bbcfa22623280a0033783099c71c9e8f774e45eb55,yes,2026-07-01 12:53:31.775000+00:00,1235.8,java,"Systems, Infrastructure, and Operations",apache/pulsar,3/8
apache-pulsar-24511,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-pulsar-24511,sha256:26eaf7c164120edb9b096eb9517c47c991e1f1dbe188985264a13d00a54a95ae,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:26eaf7c164120edb9b096eb9517c47c991e1f1dbe188985264a13d00a54a95ae,yes,2026-07-01 12:49:36.461000+00:00,809.4,java,Software Engineering,apache/pulsar,0/8
apache-pulsar-4262,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-pulsar-4262,sha256:9d8b56a0bbcc72c4f327ebd3f07b8cea75307a5319d65a64eaad39064a354751,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:9d8b56a0bbcc72c4f327ebd3f07b8cea75307a5319d65a64eaad39064a354751,yes,2026-07-01 14:24:36.922000+00:00,952.6,java,Debugging and Repair,apache/pulsar,0/8
apache-seatunnel-5992,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-seatunnel-5992,sha256:9678eff13901861fc7ca560fd694ac2949049c135a895a15639ada7ebee192d5,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:9678eff13901861fc7ca560fd694ac2949049c135a895a15639ada7ebee192d5,yes,2026-07-01 12:42:45.672000+00:00,369.8,java,Data Processing and ETL,apache/seatunnel,3/8
apache-seatunnel-6701,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-seatunnel-6701,sha256:00ed8f0ffaa477d11cb883472151f5e237e7a11882f72ba371b2dda696ea9a2e,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:00ed8f0ffaa477d11cb883472151f5e237e7a11882f72ba371b2dda696ea9a2e,yes,2026-07-01 14:22:33.756000+00:00,759.8,java,Debugging and Repair,apache/seatunnel,1/8
apache-seatunnel-8330,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-seatunnel-8330,sha256:b49f10a6592c78846c5aa5e4910a84a3f35f85abf67a6a5b8d0c27933dbfab52,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:b49f10a6592c78846c5aa5e4910a84a3f35f85abf67a6a5b8d0c27933dbfab52,yes,2026-07-01 14:21:19.818000+00:00,678.4,java,Data Processing and ETL,apache/seatunnel,4/8
apache-seatunnel-8391,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-seatunnel-8391,sha256:82d5071d8bf04f371fe1f949ef39e80695085521f3f575d7219aa0565bdddb6b,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:82d5071d8bf04f371fe1f949ef39e80695085521f3f575d7219aa0565bdddb6b,yes,2026-07-01 12:40:57.849000+00:00,926.7,java,Data Processing and ETL,apache/seatunnel,0/8
apache-sedona-1466,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-sedona-1466,sha256:d8106b29ea344bb13db97a1c2edc44a6f89a82c3fb45ecddd528ca3bc36d817d,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:d8106b29ea344bb13db97a1c2edc44a6f89a82c3fb45ecddd528ca3bc36d817d,yes,2026-07-01 12:43:54.737000+00:00,641.2,java,Software Engineering,apache/sedona,1/8
apache-skywalking-java-675,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apache-skywalking-java-675,sha256:9d33a023a83c4d6828c6fa8b8a54a7826628789a90e05fa1765ac839986f07a3,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:9d33a023a83c4d6828c6fa8b8a54a7826628789a90e05fa1765ac839986f07a3,yes,2026-07-01 12:48:11.551000+00:00,624.4,java,"Systems, Infrastructure, and Operations",apache/skywalking-java,4/8
apollographql-apollo-client-11605,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apollographql-apollo-client-11605,sha256:b364d45ea2b46d459c488cc66785d13f6f6f05fbd1691ba2c3d07b69e59cddaa,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:b364d45ea2b46d459c488cc66785d13f6f6f05fbd1691ba2c3d07b69e59cddaa,yes,2026-07-01 14:19:53.327000+00:00,408.0,typescript,Software Engineering,apollographql/apollo-client,3/8
apollographql-apollo-client-12304,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apollographql-apollo-client-12304,sha256:e5bf1a3162723e28324258ce4cc1d613d8246b524d0a5dee80829ade9b5acb42,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:e5bf1a3162723e28324258ce4cc1d613d8246b524d0a5dee80829ade9b5acb42,yes,2026-07-01 14:23:10.313000+00:00,583.0,typescript,Software Engineering,apollographql/apollo-client,0/8
apple-foundationdb-7697,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:apple-foundationdb-7697,sha256:1dede32a3d294edb5b1d688df5315d405ed92109ba3331ee95c122ea0c50ac96,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:1dede32a3d294edb5b1d688df5315d405ed92109ba3331ee95c122ea0c50ac96,yes,2026-07-01 15:55:52.758000+00:00,422.9,go,Software Engineering,apple/foundationdb,0/8
aptly-dev-aptly-1316,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:aptly-dev-aptly-1316,sha256:b53859500959134dad7414c8863b91bb5ab1e1c13dd2d75b65415c5305635be0,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:b53859500959134dad7414c8863b91bb5ab1e1c13dd2d75b65415c5305635be0,yes,2026-07-01 15:55:52.185000+00:00,574.0,go,Debugging and Repair,aptly-dev/aptly,0/8
aquasecurity-tracee-3931,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:aquasecurity-tracee-3931,sha256:f46e05d8c82c2fb4edd2650155aa1b5d1fe0f9179550c71d5e11885a466c8c9d,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:f46e05d8c82c2fb4edd2650155aa1b5d1fe0f9179550c71d5e11885a466c8c9d,yes,2026-07-01 16:00:07.774000+00:00,1299.4,go,Software Engineering,aquasecurity/tracee,0/8
aquasecurity-tracee-3967,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:aquasecurity-tracee-3967,sha256:e02d6a3718337cb63e98bd2bcfa5a31adc922626e6635397e9552bc3f0318590,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:e02d6a3718337cb63e98bd2bcfa5a31adc922626e6635397e9552bc3f0318590,yes,2026-07-01 15:56:34.201000+00:00,642.1,go,Software Engineering,aquasecurity/tracee,0/8
aquasecurity-tracee-3999,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:aquasecurity-tracee-3999,sha256:f9ca94e89cc02c058a6d5cf068c145e4570aaefaa5f644adfc021af2540554b5,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:f9ca94e89cc02c058a6d5cf068c145e4570aaefaa5f644adfc021af2540554b5,yes,2026-07-01 16:29:34.177000+00:00,6962.1,go,Software Engineering,aquasecurity/tracee,0/8
aquasecurity-trivy-5981,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:aquasecurity-trivy-5981,sha256:1b40311720ffa43f20a04e928ea82c2d6d5f2e926445e70a08283714aac4aea1,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:1b40311720ffa43f20a04e928ea82c2d6d5f2e926445e70a08283714aac4aea1,yes,2026-07-01 16:03:08.102000+00:00,2639.2,go,Data Processing and ETL,aquasecurity/trivy,0/8
aquasecurity-trivy-6140,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:aquasecurity-trivy-6140,sha256:fda8f26674582db8cabaf5deed47598858935466f316f2b6cc17f37f057c0666,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:fda8f26674582db8cabaf5deed47598858935466f316f2b6cc17f37f057c0666,yes,2026-07-01 15:59:45.065000+00:00,1526.1,go,Data Processing and ETL,aquasecurity/trivy,0/8
aquasecurity-trivy-6292,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:aquasecurity-trivy-6292,sha256:b3b636ccf709646c7a562c29e3bdc1e31a47cfd5c0e647d3ff2b78277904fcd4,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:b3b636ccf709646c7a562c29e3bdc1e31a47cfd5c0e647d3ff2b78277904fcd4,yes,2026-07-01 15:58:18.679000+00:00,1525.8,go,Debugging and Repair,aquasecurity/trivy,0/8
ardatan-graphql-tools-3598,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:ardatan-graphql-tools-3598,sha256:de7466fbce982fb91cd0927bd585aa96484d564838401de6bc61fccb98047047,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:de7466fbce982fb91cd0927bd585aa96484d564838401de6bc61fccb98047047,yes,2026-07-01 12:47:30.932000+00:00,656.0,typescript,Debugging and Repair,ardatan/graphql-tools,0/8
ardatan-graphql-tools-4380,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:ardatan-graphql-tools-4380,sha256:0513de27ab7b0d0c6ccc9edaebd58f59b4c3c89d4c4f013ae544908c90fb7268,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:0513de27ab7b0d0c6ccc9edaebd58f59b4c3c89d4c4f013ae544908c90fb7268,yes,2026-07-01 14:26:12.978000+00:00,2076.6,typescript,Debugging and Repair,ardatan/graphql-tools,3/8
argoproj-argo-cd-1440,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:argoproj-argo-cd-1440,sha256:49ece73443408499904ff83eb2618b36ad8cdcaba149e54e2a5f5066ebd330e1,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:49ece73443408499904ff83eb2618b36ad8cdcaba149e54e2a5f5066ebd330e1,yes,2026-07-01 16:05:07.926000+00:00,3924.2,go,Security,argoproj/argo-cd,0/8
